epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,76.6619,1.31873,0.78693,1.01186,0.99551,1,0.995,0.78018,0.89177,0.68369,0.96938,0.0001785,0.0001785,0.0001785
27,78.7052,1.19733,0.66512,1.02586,0.99551,1,0.995,0.78018,0.89177,0.68369,0.96938,0.00015052,0.00015052,0.00015052
28,80.7603,1.81412,0.87555,1.28293,0.99661,1,0.995,0.78189,0.90627,0.62387,0.97473,0.0001199,0.0001199,0.0001199
29,82.9725,1.72657,0.75877,1.03093,0.99661,1,0.995,0.78189,0.90627,0.62387,0.97473,8.664e-05,8.664e-05,8.664e-05
30,85.123,1.7243,0.78091,1.06064,0.99725,1,0.995,0.77792,0.90692,0.60925,0.97509,5.074e-05,5.074e-05,5.074e-05
1,1.00772,2.28774,3.50895,1.39621,0.10283,0.09091,0.02473,0.0026,1.40007,4.26677,1.24146,2e-05,2e-05,2e-05
2,2.77148,2.21124,3.51451,1.24895,0.15906,0.18182,0.04623,0.00753,1.323,3.78671,1.21401,5.802e-05,5.802e-05,5.802e-05
3,6.48814,2.71188,2.64128,1.2492,0.16479,0.18182,0.07916,0.01984,1.19808,3.26727,1.1681,9.34e-05,9.34e-05,9.34e-05
4,10.1813,1.95624,3.31797,1.28672,0.72174,0.82552,0.81158,0.60118,0.97131,1.24717,1.04787,0.00012614,0.00012614,0.00012614
5,13.908,1.90298,1.44053,1.13465,0.70552,0.72727,0.80956,0.6051,0.97727,1.24752,1.04918,0.00015624,0.00015624,0.00015624
6,17.6138,1.88476,1.26638,1.08133,0.88205,0.95455,0.97987,0.73833,0.94242,1.00767,1.00691,0.0001837,0.0001837,0.0001837
7,21.2983,1.74214,1.18957,1.16539,1,0.94217,0.98885,0.77017,0.91438,0.95245,0.96961,0.00020852,0.00020852,0.00020852
8,24.9945,1.77549,1.12265,1.12941,1,0.99394,0.995,0.74678,0.88934,1.3776,0.94608,0.0002307,0.0002307,0.0002307
9,27.2212,1.52511,1.09897,1.03537,0.99108,1,0.995,0.76201,0.91919,0.90853,0.96871,0.00025024,0.00025024,0.00025024
10,29.4474,1.696,0.91342,1.27198,0.95325,1,0.99326,0.7852,0.88327,0.65793,0.96875,0.00026714,0.00026714,0.00026714
11,33.0613,1.69638,1.80373,1.26741,0.9941,0.95455,0.9902,0.75591,0.93299,0.65779,0.98091,0.0002814,0.0002814,0.0002814
